,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off,Trial_ID
42,sub003,4,45,84,,0,,,,,,,,
43,sub003,4,46,86,,0,,,,,,,,
44,sub003,4,47,88,B,0.0,,2,0.38334157799999957,,94.01579563899986,95.03258187400024,95.93248752999989,14
45,sub003,4,48,90,,0,,,,,,,,
46,sub003,4,49,92,,0,,,,,,,,
47,sub003,4,50,94,,0,,,,,,,,
48,sub003,4,51,96,C,0.0,,1,0.3666783140001826,,102.01586796799984,103.032624511,103.93254941199984,15
49,sub003,4,52,98,,0,,,,,,,,
50,sub003,4,53,100,B,0.0,,2,0.36670359600020674,,106.0159015019999,107.03265913199994,107.93258444999992,16
51,sub003,4,54,102,,0,,,,,,,,
52,sub003,4,55,104,,0,,,,,,,,
53,sub003,4,56,106,A,0.0,,1,0.333341491000283,,112.01596780499995,113.032721734,113.93263517900004,17
54,sub003,4,57,108,,0,,,,,,,,
55,sub003,4,58,110,,0,,,,,,,,
56,sub003,4,59,112,D,0.0,,2,0.3500112709998575,,118.01600492900025,119.03276798300021,119.93268637099982,18
57,sub003,4,60,114,,0,,,,,,,,
58,sub003,4,61,116,,0,,,,,,,,
59,sub003,4,62,118,A,0.0,,1,0.4500364189998436,,124.01605482200011,125.03282354800012,125.93274458099995,19
60,sub003,4,63,120,,0,,,,,,,,
61,sub003,4,64,122,,0,,,,,,,,
62,sub003,4,65,124,,0,,,,,,,,
63,sub003,4,66,126,D,0.0,,2,0.4000231690001783,,132.01613790700003,133.03288881900016,133.93282435899982,20
64,sub003,4,67,128,,0,,,,,,,,
65,sub003,4,68,130,C,0.0,,1,0.35001456300005884,,136.01616369700014,137.0329298370002,137.9328534199999,21
66,sub003,4,69,132,,0,,,,,,,,
67,sub003,4,70,134,,0,,,,,,,,
68,sub003,4,71,136,A,0.0,,1,0.40003270899978816,,142.0162185600002,143.03299076600024,143.9329030140002,22
69,sub003,4,72,138,,0,,,,,,,,
70,sub003,4,73,140,B,0.0,,2,0.43335978400000386,,146.016246141,147.03302365499985,147.93293416699998,23
71,sub003,4,74,142,,0,,,,,,,,
72,sub003,4,75,144,,0,,,,,,,,
73,sub003,4,76,146,,0,,,,,,,,
74,sub003,4,77,148,A,0.0,,1,0.5500313229999847,,154.01632093299986,155.03308393299994,155.93300546799992,24
75,sub003,4,78,150,,0,,,,,,,,
76,sub003,4,79,152,,0,,,,,,,,
77,sub003,4,80,154,D,0.0,,2,0.3500317709999763,,160.01637346500002,161.03314904900026,161.9330625309999,25
78,sub003,4,81,156,,0,,,,,,,,
79,sub003,4,82,158,C,0.0,,1,0.41668290500001604,,164.01640828600011,165.03317590200004,165.93309615299995,26
80,sub003,4,83,160,,0,,,,,,,,
81,sub003,4,84,162,B,0.0,,2,0.3333334849999119,,168.01645469999994,169.03320897699996,169.9331408060002,27
82,sub003,4,85,164,,0,,,,,,,,
83,sub003,4,86,166,,0,,,,,,,,
84,sub003,4,87,168,D,0.0,,2,0.3333525639995969,,174.01649487600025,175.03327275699985,175.933178581,28
85,sub003,4,88,170,,0,,,,,,,,
86,sub003,4,89,172,A,0.0,,1,0.3666946560001634,,178.0165344940001,179.03330578199984,179.9332312229999,29
87,sub003,4,90,174,,0,,,,,,,,
88,sub003,4,91,176,,0,,,,,,,,
89,sub003,4,92,178,D,0.0,,2,0.3833427579997988,,184.01659033900023,185.0333555530001,185.93329221700014,30
90,sub003,4,93,180,,0,,,,,,,,
91,sub003,4,94,182,B,0.0,,2,0.3833589519999805,,188.0166265779999,189.03338796100024,189.93331252899998,31
92,sub003,4,95,184,,0,,,,,,,,
93,sub003,4,96,186,C,0.0,,1,0.3333405160001348,,192.0166688260001,193.03343405900023,193.93339241500007,32
94,sub003,4,97,188,,0,,,,,,,,
95,sub003,4,98,190,B,0.0,,2,0.38326648699967336,,196.01679209700023,197.033503054,197.93337866699994,33
96,sub003,4,99,192,,0,,,,,,,,
97,sub003,4,100,194,,0,,,,,,,,
98,sub003,4,101,196,A,0.0,,1,0.3165837569999894,,202.01684355299994,203.03354258399986,203.93343510800014,34
99,sub003,4,102,198,,0,,,,,,,,
100,sub003,4,103,200,,0,,,,,,,,
101,sub003,4,104,202,C,0.0,,1,0.2832576330001757,,208.01691665299995,209.03359753799987,209.93350369200016,35
102,sub003,4,105,204,,0,,,,,,,,
103,sub003,4,106,206,A,0.0,,1,0.2999143429997275,,212.01694969500022,213.0336414379999,213.93354787499993,36
104,sub003,4,107,208,,0,,,,,,,,
105,sub003,4,108,210,D,0.0,,2,0.250003783000011,,216.00022229600017,217.01697450600022,217.91690432699988,37
106,sub003,4,109,212,,0,,,,,,,,
107,sub003,4,110,214,,0,,,,,,,,
108,sub003,4,111,216,A,0.0,,1,0.3500223770001867,,222.000271592,223.01703728300026,223.91694933000008,38
109,sub003,4,112,218,,0,,,,,,,,
110,sub003,4,113,220,,0,,,,,,,,
111,sub003,4,114,222,B,0.0,,2,0.4166846530001749,,228.00032125500002,229.0170891470002,229.9170069820002,39
112,sub003,4,115,224,,0,,,,,,,,
113,sub003,4,116,226,,0,,,,,,,,
114,sub003,4,117,228,,0,,,,,,,,
115,sub003,4,118,230,C,0.0,,1,0.30001374900029987,,236.00039256599985,237.01716514999998,237.91708325199988,40
116,sub003,4,119,232,,0,,,,,,,,
117,sub003,4,120,234,,0,,,,,,,,
118,sub003,4,121,236,,0,,,,,,,,
119,sub003,4,122,238,D,0.0,,2,0.36667848000024605,,244.0004652739999,245.01723013499986,245.91715336700008,41
120,sub003,4,123,240,,0,,,,,,,,
121,sub003,4,124,242,B,0.0,,2,0.3166807859997789,,248.00050723000004,249.017267576,249.91719282900021,42
122,sub003,4,125,244,,0,,,,,,,,
123,sub003,4,126,246,C,0.0,,1,0.283325504000004,,252.00055847800013,253.01730440099982,253.91722492600002,43
124,sub003,4,127,248,,0,,,,,,,,
125,sub003,4,128,250,,0,,,,,,,,
126,sub003,4,129,252,,0,,,,,,,,
127,sub003,4,130,254,A,0.0,,1,0.36666874899992763,,260.00061761000006,261.01737995600024,261.9173101780002,44
128,sub003,4,131,256,,0,,,,,,,,
129,sub003,4,132,258,D,0.0,,2,0.5500158800000463,,264.00065155599987,265.0174151639999,265.9173280969999,45
130,sub003,4,133,260,,0,,,,,,,,
131,sub003,4,134,262,B,0.0,,2,0.40001720200007185,,268.000681559,269.0174468949999,269.91736782399994,46
132,sub003,4,135,264,,0,,,,,,,,
133,sub003,4,136,266,,0,,,,,,,,
134,sub003,4,137,268,C,0.0,,1,0.3666878590001943,,274.000735435,275.0175034980002,275.91742420499986,47
135,sub003,4,138,270,,0,,,,,,,,
136,sub003,4,139,272,,0,,,,,,,,
137,sub003,4,140,274,,0,,,,,,,,
138,sub003,4,141,276,,0,,,,,,,,
139,sub003,4,142,278,,0,,,,,,,,
